ocel:eid,ocel:timestamp,ocel:activity,ocel:type:orders,ocel:type:customers,ocel:type:items,ocel:type:products,ocel:type:employees,ocel:type:packages
deliver_p-660428,2023-09-06 12:42:55+00:00,package delivered,,,"['i-883085', 'i-883125', 'i-883124', 'i-882931', 'i-883003', 'i-882868', 'i-883004', 'i-882905']","['iPhone 11', 'iPad mini', 'iPad', 'Kindle', 'iPad', 'Kindle Paperwhite', 'Fire Stick', 'Kindle']",['Yisong Zhang'],['p-660428']
place_o-990824,2023-09-06 13:20:46+00:00,place order,['o-990824'],['Baltic Wave Energies Ltd.'],['i-883277'],['iPad Air'],,
pick_i-883075,2023-09-06 13:24:24+00:00,pick item,,,['i-883075'],['iPhone X'],['Mahsa Bafrani'],
out_of_stock_i-883181,2023-09-06 13:47:18+00:00,item out of stock,,,['i-883181'],['Kindle'],['Nina Graves'],
pick_i-883255,2023-09-06 14:14:23+00:00,pick item,,,['i-883255'],['Echo'],['Detlef Wetzeler'],
send_p-660434,2023-09-06 14:26:24+00:00,send package,,,"['i-883172', 'i-883170', 'i-883198', 'i-883195', 'i-883197', 'i-883196', 'i-883169']","['Echo', 'MacBook Air', 'Echo Studio', 'Echo Plus', 'Echo Dot', 'iPhone 8', 'iPhone 11']","['Viki Peeva', 'Marco Pegoraro']",['p-660434']
pay_o-990692,2023-09-06 14:33:00+00:00,pay order,['o-990692'],,"['i-882744', 'i-882745', 'i-882746', 'i-882747', 'i-882748', 'i-882749']","['iPad Air', 'iPad Air', 'Echo Show 8', 'iPhone X', 'Kindle', 'Echo Show 5']",,
reorder_i-883043,2023-09-06 14:57:54+00:00,reorder item,,,['i-883043'],['Fire Stick'],['Leah Tacke genannt Unterberg'],
place_o-990825,2023-09-06 14:59:37+00:00,place order,['o-990825'],['Carpathian Financial Services plc'],"['i-883278', 'i-883279', 'i-883280']","['MacBook Air', 'iPad mini', 'iPhone 8']",,
pick_i-883231,2023-09-06 15:15:36+00:00,pick item,,,['i-883231'],['Fire Stick 4K'],['Detlef Wetzeler'],
pick_i-883251,2023-09-06 15:24:13+00:00,pick item,,,['i-883251'],['Echo Show 5'],['Benedikt Knopp'],
pick_i-883223,2023-09-06 15:40:57+00:00,pick item,,,['i-883223'],['iPhone 8'],['Benedikt Knopp'],
create_p-660436,2023-09-06 15:46:02+00:00,create package,,,"['i-883214', 'i-883212', 'i-883213', 'i-883068', 'i-883216', 'i-883175']","['iPad', 'iPad mini', 'Echo Dot', 'iPad mini', 'Echo Dot', 'MacBook Air']",['Mahsa Bafrani'],['p-660436']
pick_i-883042,2023-09-06 15:46:02+00:00,pick item,,,['i-883042'],['Echo Dot'],['Christopher Schwanen'],
pay_o-990791,2023-09-06 15:57:26+00:00,pay order,['o-990791'],,"['i-883126', 'i-883127', 'i-883128', 'i-883129', 'i-883130']","['Echo Show 5', 'iPad Air', 'Echo Dot', 'Echo Show 8', 'Fire Stick 4K']",,
pick_i-883027,2023-09-06 16:08:05+00:00,pick item,,,['i-883027'],['Fire Stick 4K'],['Benedikt Knopp'],
send_p-660435,2023-09-06 16:42:27+00:00,send package,,,"['i-883164', 'i-883162', 'i-883163', 'i-882925', 'i-882924', 'i-882923', 'i-883165']","['Fire Stick 4K', 'iPad Air', 'iPad mini', 'iPad Pro', 'Fire Stick', 'MacBook Air', 'iPhone 11']","['Yisong Zhang', 'Marco Pegoraro']",['p-660435']
place_o-990826,2023-09-06 17:17:20+00:00,place order,['o-990826'],['Celtica Green Farms Oy'],"['i-883281', 'i-883282', 'i-883283', 'i-883284']","['iPad mini', 'Echo Dot', 'iPad mini', 'Kindle Paperwhite']",,
reorder_i-883178,2023-09-06 18:28:31+00:00,reorder item,,,['i-883178'],['iPad Pro'],['Detlef Wetzeler'],
place_o-990827,2023-09-06 18:52:46+00:00,place order,['o-990827'],['Pantheon Art Gallery Kft.'],"['i-883285', 'i-883286', 'i-883287', 'i-883288']","['Echo Plus', 'Kindle', 'Echo Show 8', 'Echo Dot']",,
reorder_i-883074,2023-09-06 19:27:20+00:00,reorder item,,,['i-883074'],['iPhone 11'],['Marco Pegoraro'],
pay_o-990709,2023-09-06 19:59:08+00:00,pay order,['o-990709'],,['i-882802'],['Fire Stick 4K'],,
confirm_o-990816,2023-09-06 20:18:46+00:00,confirm order,['o-990816'],['Riviera Robotics SAS'],"['i-883237', 'i-883238', 'i-883239', 'i-883240', 'i-883241']","['Echo Show 8', 'Echo Studio', 'Echo Dot', 'Echo Show 8', 'iPhone 8']",['Istvan Koren'],
send_p-660436,2023-09-06 20:51:26+00:00,send package,,,"['i-883214', 'i-883212', 'i-883213', 'i-883068', 'i-883216', 'i-883175']","['iPad', 'iPad mini', 'Echo Dot', 'iPad mini', 'Echo Dot', 'MacBook Air']","['Yisong Zhang', 'Leah Tacke genannt Unterberg']",['p-660436']
confirm_o-990814,2023-09-06 20:56:17+00:00,confirm order,['o-990814'],['Mediterranea Luxury Cruises S.p.A.'],"['i-883227', 'i-883228', 'i-883229', 'i-883230']","['Echo', 'iPhone 8', 'Fire Stick 4K', 'Echo Show 8']",['Wil van der Aalst'],
reminder_o-990733_179,2023-09-06 20:58:47+00:00,payment reminder,['o-990733'],,"['i-882892', 'i-882893']","['iPad Pro', 'iPad']",,
pick_i-883233,2023-09-06 21:07:12+00:00,pick item,,,['i-883233'],['Echo Plus'],['Nina Graves'],
out_of_stock_i-883174,2023-09-06 21:56:17+00:00,item out of stock,,,['i-883174'],['iPad mini'],['Leah Tacke genannt Unterberg'],
pay_o-990780,2023-09-06 22:10:35+00:00,pay order,['o-990780'],,"['i-883091', 'i-883092', 'i-883093']","['Kindle Paperwhite', 'MacBook Air', 'Echo Show 5']",,
place_o-990828,2023-09-06 22:14:29+00:00,place order,['o-990828'],['Pantheon Art Gallery Kft.'],"['i-883289', 'i-883290', 'i-883291', 'i-883292']","['iPhone X', 'iPad', 'MacBook Pro', 'MacBook Air']",,
pick_i-883229,2023-09-06 22:51:11+00:00,pick item,,,['i-883229'],['Fire Stick 4K'],['Leah Tacke genannt Unterberg'],
deliver_p-660424,2023-09-06 23:41:36+00:00,package delivered,,,"['i-883150', 'i-883148', 'i-883149', 'i-883147', 'i-882894', 'i-882892']","['MacBook Air', 'iPhone 11 Pro', 'Fire Stick', 'Echo Show 8', 'iPhone 8', 'iPad Pro']",['Majid Rafiei'],['p-660424']
pay_o-990777,2023-09-07 00:10:56+00:00,pay order,['o-990777'],,"['i-883079', 'i-883080', 'i-883081', 'i-883082']","['iPad Pro', 'Echo Show 5', 'iPad', 'iPhone 11 Pro']",,
confirm_o-990815,2023-09-07 00:42:53+00:00,confirm order,['o-990815'],['Danube Pharmaceuticals BV'],"['i-883231', 'i-883232', 'i-883233', 'i-883234', 'i-883235', 'i-883236']","['Fire Stick 4K', 'Echo Show 5', 'Echo Plus', 'iPad Air', 'iPad Air', 'Fire Stick']",['Christine von Dobbert'],
reorder_i-883073,2023-09-07 01:15:36+00:00,reorder item,,,['i-883073'],['MacBook Air'],['Mahsa Bafrani'],
pay_o-990555,2023-09-07 02:12:10+00:00,pay order,['o-990555'],,"['i-882216', 'i-882217']","['Echo', 'iPad Pro']",,
confirm_o-990817,2023-09-07 02:49:22+00:00,confirm order,['o-990817'],['AlpenTech Innovations AG'],"['i-883242', 'i-883243', 'i-883244', 'i-883245', 'i-883246', 'i-883247', 'i-883248', 'i-883249', 'i-883250', 'i-883251', 'i-883252']","['iPhone 8', 'iPhone 11 Pro', 'iPad', 'Kindle', 'Echo Dot', 'iPad', 'iPhone 8', 'Echo Plus', 'MacBook Air', 'Echo Show 5', 'Echo Show 5']",['Istvan Koren'],
pay_o-990752,2023-09-07 03:18:07+00:00,pay order,['o-990752'],,['i-882959'],['Fire Stick'],,
pay_o-990737,2023-09-07 03:18:49+00:00,pay order,['o-990737'],,"['i-882901', 'i-882902']","['MacBook Air', 'iPhone 8']",,
reminder_o-990744_180,2023-09-07 03:22:04+00:00,payment reminder,['o-990744'],,"['i-882923', 'i-882924', 'i-882925', 'i-882926', 'i-882927', 'i-882928', 'i-882929']","['MacBook Air', 'Fire Stick', 'iPad Pro', 'MacBook Pro', 'iPad Air', 'Echo Plus', 'Echo Dot']",,
pay_o-990793,2023-09-07 03:45:40+00:00,pay order,['o-990793'],,"['i-883139', 'i-883140', 'i-883141', 'i-883142', 'i-883143', 'i-883144', 'i-883145', 'i-883146']","['iPhone 11 Pro', 'Fire Stick', 'MacBook Air', 'Echo Dot', 'iPhone X', 'Echo', 'Kindle', 'Echo Plus']",,
pick_i-883234,2023-09-07 03:47:47+00:00,pick item,,,['i-883234'],['iPad Air'],['Christopher Schwanen'],
confirm_o-990818,2023-09-07 03:56:27+00:00,confirm order,['o-990818'],['Vesta Fashion House GmbH'],"['i-883253', 'i-883254', 'i-883255', 'i-883256']","['Echo Plus', 'iPhone 11', 'Echo', 'iPhone 11 Pro']",['Jan Niklas Adams'],
pick_i-883256,2023-09-07 05:05:20+00:00,pick item,,,['i-883256'],['iPhone 11 Pro'],['Christopher Schwanen'],
create_p-660437,2023-09-07 05:29:45+00:00,create package,,,"['i-883231', 'i-883233', 'i-883234', 'i-883155']","['Fire Stick 4K', 'Echo Plus', 'iPad Air', 'iPad Pro']",['Leah Tacke genannt Unterberg'],['p-660437']
pick_i-883247,2023-09-07 05:29:45+00:00,pick item,,,['i-883247'],['iPad'],['Christopher Schwanen'],
reorder_i-883102,2023-09-07 05:32:36+00:00,reorder item,,,['i-883102'],['iPad'],['Marco Pegoraro'],
out_of_stock_i-883194,2023-09-07 05:41:28+00:00,item out of stock,,,['i-883194'],['iPad Pro'],['Benedikt Knopp'],
deliver_p-660429,2023-09-07 05:45:12+00:00,package delivered,,,"['i-882859', 'i-883152', 'i-883049', 'i-883093']","['iPhone X', 'iPad', 'MacBook Pro', 'Echo Show 5']",['Yisong Zhang'],['p-660429']
pick_i-883232,2023-09-07 05:55:56+00:00,pick item,,,['i-883232'],['Echo Show 5'],['Nina Graves'],
out_of_stock_i-883130,2023-09-07 06:01:17+00:00,item out of stock,,,['i-883130'],['Fire Stick 4K'],['Detlef Wetzeler'],
reorder_i-883126,2023-09-07 06:48:57+00:00,reorder item,,,['i-883126'],['Echo Show 5'],['Christopher Schwanen'],
pick_i-883270,2023-09-07 07:26:43+00:00,pick item,,,['i-883270'],['iPad Air'],['Nina Graves'],
pick_i-883264,2023-09-07 07:44:01+00:00,pick item,,,['i-883264'],['MacBook Air'],['Nina Graves'],
create_p-660438,2023-09-07 07:53:40+00:00,create package,,,"['i-882950', 'i-883185', 'i-883186', 'i-883184', 'i-882998', 'i-882955', 'i-883225', 'i-883222', 'i-883224', 'i-883237', 'i-883241', 'i-883223', 'i-882953']","['iPhone X', 'Echo Show 5', 'Echo Plus', 'Fire Stick 4K', 'iPhone 11', 'Kindle', 'iPhone 11', 'iPad Air', 'Echo Show 5', 'Echo Show 8', 'iPhone 8', 'iPhone 8', 'Echo Show 8']",['Nina Graves'],['p-660438']
pick_i-883246,2023-09-07 07:53:40+00:00,pick item,,,['i-883246'],['Echo Dot'],['Nina Graves'],
confirm_o-990819,2023-09-07 08:02:03+00:00,confirm order,['o-990819'],['Vesta Fashion House GmbH'],"['i-883257', 'i-883258']","['Kindle Paperwhite', 'iPhone 11 Pro']",['Jan Niklas Adams'],
pick_i-883062,2023-09-07 08:08:06+00:00,pick item,,,['i-883062'],['iPhone X'],['Nina Graves'],
pick_i-883258,2023-09-07 08:10:52+00:00,pick item,,,['i-883258'],['iPhone 11 Pro'],['Christopher Schwanen'],
place_o-990829,2023-09-07 08:17:09+00:00,place order,['o-990829'],['Celtica Green Farms Oy'],"['i-883293', 'i-883294', 'i-883295', 'i-883296', 'i-883297']","['iPhone X', 'Kindle', 'iPad Air', 'MacBook Pro', 'iPhone 11 Pro']",,
pick_i-883252,2023-09-07 10:01:46+00:00,pick item,,,['i-883252'],['Echo Show 5'],['Mahsa Bafrani'],
confirm_o-990820,2023-09-07 10:04:30+00:00,confirm order,['o-990820'],['Vesta Fashion House GmbH'],"['i-883259', 'i-883260', 'i-883261']","['Echo', 'iPhone 11 Pro', 'iPad mini']",['Jan Niklas Adams'],
reorder_i-883014,2023-09-07 10:04:59+00:00,reorder item,,,['i-883014'],['Echo'],['Marco Pegoraro'],
place_o-990830,2023-09-07 10:13:49+00:00,place order,['o-990830'],['Baltic Wave Energies Ltd.'],"['i-883298', 'i-883299', 'i-883300', 'i-883301', 'i-883302', 'i-883303']","['Fire Stick', 'iPhone 8', 'iPad mini', 'Echo Studio', 'MacBook Air', 'Echo Dot']",,
pick_i-883240,2023-09-07 10:33:28+00:00,pick item,,,['i-883240'],['Echo Show 8'],['Leah Tacke genannt Unterberg'],
deliver_p-660431,2023-09-07 10:44:32+00:00,package delivered,,,"['i-882906', 'i-883101']","['iPad', 'Echo']",['Majid Rafiei'],['p-660431']
send_p-660437,2023-09-07 10:49:20+00:00,send package,,,"['i-883231', 'i-883233', 'i-883234', 'i-883155']","['Fire Stick 4K', 'Echo Plus', 'iPad Air', 'iPad Pro']","['Majid Rafiei', 'Christopher Schwanen']",['p-660437']
pick_i-883265,2023-09-07 10:52:33+00:00,pick item,,,['i-883265'],['Echo Plus'],['Detlef Wetzeler'],
pick_i-883269,2023-09-07 10:56:56+00:00,pick item,,,['i-883269'],['Echo Show 5'],['Benedikt Knopp'],
deliver_p-660430,2023-09-07 11:23:00+00:00,package delivered,,,"['i-883167', 'i-883153', 'i-883154', 'i-882915', 'i-883168', 'i-882856', 'i-883166', 'i-883120']","['Kindle Paperwhite', 'Echo Show 5', 'Fire Stick', 'MacBook Pro', 'Echo', 'iPhone 11 Pro', 'Kindle Paperwhite', 'iPad mini']",['Gyunam Park'],['p-660430']
place_o-990831,2023-09-07 11:45:44+00:00,place order,['o-990831'],['Baltic Wave Energies Ltd.'],"['i-883304', 'i-883305', 'i-883306']","['iPhone 11', 'iPad Air', 'iPhone 8']",,
reorder_i-883110,2023-09-07 11:47:24+00:00,reorder item,,,['i-883110'],['iPhone 8'],['Benedikt Knopp'],
pick_i-883040,2023-09-07 11:54:18+00:00,pick item,,,['i-883040'],['iPhone 11'],['Marco Pegoraro'],
pick_i-883263,2023-09-07 12:28:57+00:00,pick item,,,['i-883263'],['iPhone 11 Pro'],['Nina Graves'],
pick_i-883272,2023-09-07 12:46:02+00:00,pick item,,,['i-883272'],['Kindle'],['Christopher Schwanen'],
pick_i-883280,2023-09-07 13:07:41+00:00,pick item,,,['i-883280'],['iPhone 8'],['Marco Pegoraro'],
send_p-660438,2023-09-07 13:07:52+00:00,send package,,,"['i-882950', 'i-883185', 'i-883186', 'i-883184', 'i-882998', 'i-882955', 'i-883225', 'i-883222', 'i-883224', 'i-883237', 'i-883241', 'i-883223', 'i-882953']","['iPhone X', 'Echo Show 5', 'Echo Plus', 'Fire Stick 4K', 'iPhone 11', 'Kindle', 'iPhone 11', 'iPad Air', 'Echo Show 5', 'Echo Show 8', 'iPhone 8', 'iPhone 8', 'Echo Show 8']","['Gyunam Park', 'Nina Graves']",['p-660438']
reorder_i-883111,2023-09-07 13:24:47+00:00,reorder item,,,['i-883111'],['Kindle Paperwhite'],['Christopher Schwanen'],
pick_i-883260,2023-09-07 13:37:35+00:00,pick item,,,['i-883260'],['iPhone 11 Pro'],['Marco Pegoraro'],
pick_i-883253,2023-09-07 13:46:08+00:00,pick item,,,['i-883253'],['Echo Plus'],['Benedikt Knopp'],
place_o-990832,2023-09-07 13:49:34+00:00,place order,['o-990832'],['Balkan Minerals d.o.o.'],"['i-883307', 'i-883308', 'i-883309', 'i-883310', 'i-883311', 'i-883312', 'i-883313', 'i-883314', 'i-883315', 'i-883316']","['MacBook Air', 'iPhone 8', 'Echo Show 5', 'MacBook Pro', 'MacBook Pro', 'iPhone X', 'Fire Stick', 'Echo Studio', 'Echo Plus', 'iPad Air']",,
out_of_stock_i-883141,2023-09-07 13:50:41+00:00,item out of stock,,,['i-883141'],['MacBook Air'],['Mahsa Bafrani'],
create_p-660439,2023-09-07 14:07:58+00:00,create package,,,"['i-883176', 'i-883182', 'i-883272', 'i-883183']","['Echo', 'iPhone 11 Pro', 'Kindle', 'iPad mini']",['Nina Graves'],['p-660439']
pick_i-883277,2023-09-07 14:07:58+00:00,pick item,,,['i-883277'],['iPad Air'],['Nina Graves'],
pick_i-883273,2023-09-07 14:13:40+00:00,pick item,,,['i-883273'],['MacBook Pro'],['Detlef Wetzeler'],
pick_i-883092,2023-09-07 14:44:36+00:00,pick item,,,['i-883092'],['MacBook Air'],['Nina Graves'],
pick_i-883239,2023-09-07 15:17:40+00:00,pick item,,,['i-883239'],['Echo Dot'],['Benedikt Knopp'],
create_p-660440,2023-09-07 15:36:02+00:00,create package,,,"['i-883201', 'i-883203', 'i-883205', 'i-883031', 'i-883206', 'i-883202', 'i-883204', 'i-883208', 'i-883207', 'i-883032']","['iPhone 8', 'iPad', 'Echo Dot', 'Echo Show 8', 'MacBook Air', 'iPad mini', 'iPad Pro', 'iPad Pro', 'Echo', 'iPhone 8']",['Nina Graves'],['p-660440']
pick_i-883254,2023-09-07 15:36:02+00:00,pick item,,,['i-883254'],['iPhone 11'],['Marco Pegoraro'],
place_o-990833,2023-09-07 15:57:13+00:00,place order,['o-990833'],['Carpathian Financial Services plc'],"['i-883317', 'i-883318', 'i-883319', 'i-883320', 'i-883321']","['iPhone 11 Pro', 'Kindle', 'iPhone X', 'iPhone 11 Pro', 'iPhone 8']",,
pick_i-883243,2023-09-07 16:11:43+00:00,pick item,,,['i-883243'],['iPhone 11 Pro'],['Mahsa Bafrani'],
deliver_p-660432,2023-09-07 16:15:17+00:00,package delivered,,,"['i-882938', 'i-882898', 'i-882870', 'i-882937', 'i-882896']","['Echo Studio', 'iPad', 'Kindle', 'Kindle', 'Echo']",['Alessandro Berti'],['p-660432']
deliver_p-660415,2023-09-07 16:29:17+00:00,package delivered,,,"['i-882790', 'i-882841', 'i-882799', 'i-883088', 'i-883089', 'i-883090', 'i-883086', 'i-883104', 'i-883107', 'i-882788']","['MacBook Pro', 'iPad Pro', 'iPhone 11 Pro', 'iPhone 8', 'Echo Studio', 'iPad Pro', 'iPhone 11 Pro', 'Kindle Paperwhite', 'Kindle', 'Echo']",['Gyunam Park'],['p-660415']
pick_i-883250,2023-09-07 16:41:07+00:00,pick item,,,['i-883250'],['MacBook Air'],['Leah Tacke genannt Unterberg'],
pick_i-883286,2023-09-07 16:42:06+00:00,pick item,,,['i-883286'],['Kindle'],['Mahsa Bafrani'],
pick_i-883288,2023-09-07 17:37:46+00:00,pick item,,,['i-883288'],['Echo Dot'],['Detlef Wetzeler'],
pick_i-883284,2023-09-07 17:40:09+00:00,pick item,,,['i-883284'],['Kindle Paperwhite'],['Detlef Wetzeler'],
confirm_o-990821,2023-09-07 17:58:42+00:00,confirm order,['o-990821'],['Baltic Wave Energies Ltd.'],"['i-883262', 'i-883263', 'i-883264', 'i-883265', 'i-883266', 'i-883267', 'i-883268']","['Kindle Paperwhite', 'iPhone 11 Pro', 'MacBook Air', 'Echo Plus', 'iPhone 11', 'iPhone X', 'iPad mini']",['Wil van der Aalst'],
place_o-990834,2023-09-07 18:12:32+00:00,place order,['o-990834'],['Carpathian Financial Services plc'],"['i-883322', 'i-883323', 'i-883324']","['MacBook Pro', 'iPhone 8', 'Echo Show 8']",,
pay_o-990740,2023-09-07 19:01:58+00:00,pay order,['o-990740'],,"['i-882911', 'i-882912']","['Echo', 'Kindle']",,
pick_i-883289,2023-09-07 19:21:41+00:00,pick item,,,['i-883289'],['iPhone X'],['Detlef Wetzeler'],
send_p-660439,2023-09-07 19:25:22+00:00,send package,,,"['i-883176', 'i-883182', 'i-883272', 'i-883183']","['Echo', 'iPhone 11 Pro', 'Kindle', 'iPad mini']","['Viki Peeva', 'Viki Peeva']",['p-660439']
confirm_o-990822,2023-09-07 19:36:12+00:00,confirm order,['o-990822'],['Danube Pharmaceuticals BV'],"['i-883269', 'i-883270', 'i-883271']","['Echo Show 5', 'iPad Air', 'MacBook Air']",['Christine von Dobbert'],
pick_i-883283,2023-09-07 19:59:07+00:00,pick item,,,['i-883283'],['iPad mini'],['Detlef Wetzeler'],
place_o-990835,2023-09-07 20:13:47+00:00,place order,['o-990835'],['Nordica Systems GmbH'],"['i-883325', 'i-883326']","['iPad mini', 'Echo Show 5']",,
send_p-660440,2023-09-07 20:51:51+00:00,send package,,,"['i-883201', 'i-883203', 'i-883205', 'i-883031', 'i-883206', 'i-883202', 'i-883204', 'i-883208', 'i-883207', 'i-883032']","['iPhone 8', 'iPad', 'Echo Dot', 'Echo Show 8', 'MacBook Air', 'iPad mini', 'iPad Pro', 'iPad Pro', 'Echo', 'iPhone 8']","['Viki Peeva', 'Viki Peeva']",['p-660440']
reminder_o-990782_181,2023-09-07 20:55:14+00:00,payment reminder,['o-990782'],,"['i-883097', 'i-883098', 'i-883099', 'i-883100', 'i-883101', 'i-883102', 'i-883103']","['MacBook Pro', 'iPhone 11 Pro', 'Echo Show 8', 'iPhone X', 'Echo', 'iPad', 'Echo Plus']",,
pick_i-883262,2023-09-07 21:04:15+00:00,pick item,,,['i-883262'],['Kindle Paperwhite'],['Leah Tacke genannt Unterberg'],
pay_o-990775,2023-09-07 22:18:39+00:00,pay order,['o-990775'],,['i-883070'],['MacBook Air'],,
confirm_o-990823,2023-09-07 22:38:11+00:00,confirm order,['o-990823'],['Iberian Sun Solaridades SA'],"['i-883272', 'i-883273', 'i-883274', 'i-883275', 'i-883276']","['Kindle', 'MacBook Pro', 'MacBook Air', 'Kindle', 'Echo']",['Christine von Dobbert'],
confirm_o-990824,2023-09-07 22:44:08+00:00,confirm order,['o-990824'],['Baltic Wave Energies Ltd.'],['i-883277'],['iPad Air'],['Wil van der Aalst'],
reorder_i-883067,2023-09-07 22:50:38+00:00,reorder item,,,['i-883067'],['iPad Pro'],['Leah Tacke genannt Unterberg'],
place_o-990836,2023-09-07 23:03:45+00:00,place order,['o-990836'],['Riviera Robotics SAS'],"['i-883327', 'i-883328', 'i-883329', 'i-883330', 'i-883331']","['iPhone X', 'Echo Plus', 'Echo', 'Kindle', 'iPad Pro']",,
pick_i-883271,2023-09-07 23:10:47+00:00,pick item,,,['i-883271'],['MacBook Air'],['Mahsa Bafrani'],
pay_o-990750,2023-09-07 23:33:03+00:00,pay order,['o-990750'],,"['i-882951', 'i-882952', 'i-882953', 'i-882954', 'i-882955']","['Kindle Paperwhite', 'iPad Air', 'Echo Show 8', 'Fire Stick 4K', 'Kindle']",,
deliver_p-660434,2023-09-07 23:42:29+00:00,package delivered,,,"['i-883172', 'i-883170', 'i-883198', 'i-883195', 'i-883197', 'i-883196', 'i-883169']","['Echo', 'MacBook Air', 'Echo Studio', 'Echo Plus', 'Echo Dot', 'iPhone 8', 'iPhone 11']",['Viki Peeva'],['p-660434']
create_p-660441,2023-09-07 23:49:32+00:00,create package,,,"['i-883220', 'i-883193', 'i-883221', 'i-883286', 'i-883288', 'i-883289', 'i-883192']","['iPhone 8', 'iPhone X', 'Echo Show 5', 'Kindle', 'Echo Dot', 'iPhone X', 'Fire Stick 4K']",['Nina Graves'],['p-660441']
pick_i-883259,2023-09-07 23:49:32+00:00,pick item,,,['i-883259'],['Echo'],['Benedikt Knopp'],
out_of_stock_i-883200,2023-09-08 00:06:05+00:00,item out of stock,,,['i-883200'],['iPad Air'],['Detlef Wetzeler'],
fail_p-660433_125,2023-09-08 00:20:52+00:00,failed delivery,,,"['i-883142', 'i-883143', 'i-882933', 'i-883188', 'i-883187', 'i-883190', 'i-883191', 'i-883189', 'i-883144']","['Echo Dot', 'iPhone X', 'iPhone 8', 'iPhone 8', 'Echo Show 5', 'MacBook Air', 'MacBook Air', 'Fire Stick', 'Echo']",['Viki Peeva'],['p-660433']
pick_i-883266,2023-09-08 00:42:39+00:00,pick item,,,['i-883266'],['iPhone 11'],['Christopher Schwanen'],
confirm_o-990826,2023-09-08 01:43:46+00:00,confirm order,['o-990826'],['Celtica Green Farms Oy'],"['i-883281', 'i-883282', 'i-883283', 'i-883284']","['iPad mini', 'Echo Dot', 'iPad mini', 'Kindle Paperwhite']",['Mara Nitschke'],
pick_i-883275,2023-09-08 02:13:20+00:00,pick item,,,['i-883275'],['Kindle'],['Marco Pegoraro'],
pick_i-883057,2023-09-08 02:41:29+00:00,pick item,,,['i-883057'],['iPhone 8'],['Mahsa Bafrani'],
confirm_o-990827,2023-09-08 02:53:36+00:00,confirm order,['o-990827'],['Pantheon Art Gallery Kft.'],"['i-883285', 'i-883286', 'i-883287', 'i-883288']","['Echo Plus', 'Kindle', 'Echo Show 8', 'Echo Dot']",['Istvan Koren'],
pick_i-883294,2023-09-08 03:01:15+00:00,pick item,,,['i-883294'],['Kindle'],['Christopher Schwanen'],
deliver_p-660435,2023-09-08 03:19:14+00:00,package delivered,,,"['i-883164', 'i-883162', 'i-883163', 'i-882925', 'i-882924', 'i-882923', 'i-883165']","['Fire Stick 4K', 'iPad Air', 'iPad mini', 'iPad Pro', 'Fire Stick', 'MacBook Air', 'iPhone 11']",['Yisong Zhang'],['p-660435']
confirm_o-990825,2023-09-08 03:42:29+00:00,confirm order,['o-990825'],['Carpathian Financial Services plc'],"['i-883278', 'i-883279', 'i-883280']","['MacBook Air', 'iPad mini', 'iPhone 8']",['Jan Niklas Adams'],
out_of_stock_i-883140,2023-09-08 03:56:06+00:00,item out of stock,,,['i-883140'],['Fire Stick'],['Marco Pegoraro'],
